customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_no phone service,MultipleLines_yes,InternetService_fiber optic,InternetService_no,OnlineSecurity_no internet service,OnlineSecurity_yes,OnlineBackup_no internet service,OnlineBackup_yes,DeviceProtection_no internet service,DeviceProtection_yes,TechSupport_no internet service,TechSupport_yes,StreamingTV_no internet service,StreamingTV_yes,StreamingMovies_no internet service,StreamingMovies_yes,Contract_one year,Contract_two year,PaymentMethod_credit card (automatic),PaymentMethod_electronic check,PaymentMethod_mailed check
8224-dwckx,1,1.0,0,0,12.0,1,1,73.3,828.05,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5482-plvpe,0,1.0,0,0,2.0,0,0,24.35,41.85,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4553-dvpzg,0,0.0,1,0,62.0,1,1,101.35,6164.7,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
4902-ohlsk,0,1.0,0,0,29.0,1,0,98.65,2862.75,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
6917-iayhd,1,0.0,0,1,1.0,0,0,33.6,33.6,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0495-zbngw,1,1.0,1,0,5.0,1,1,79.9,343.95,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8620-rjpzn,0,0.0,0,0,1.0,1,0,20.7,20.7,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
7572-kpvkk,1,0.0,0,1,62.0,1,1,104.05,6590.5,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
2642-mawlj,0,0.0,1,1,36.0,1,0,20.25,717.95,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
2357-coqek,0,1.0,0,0,28.0,1,1,103.3,2890.65,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
7103-zgvnt,0,0.0,1,1,69.0,1,0,73.7,4885.85,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
3737-gcspv,0,0.0,1,0,11.0,1,1,96.2,1222.05,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2027-wkxmw,0,0.0,1,0,63.0,1,1,108.75,6871.7,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
7137-naxml,1,0.0,0,0,23.0,1,0,20.15,405.6,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
2428-zmctb,1,0.0,0,0,10.0,1,0,19.75,208.25,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
2961-vnfkl,0,0.0,1,0,71.0,1,1,25.95,1801.9,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1768-hnvgj,0,1.0,0,0,45.0,1,1,70.05,3062.45,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
6963-kqyqb,0,0.0,1,1,70.0,1,0,24.05,1764.75,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
5934-rmpov,0,0.0,0,1,22.0,1,1,84.75,1816.75,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1207-blksa,0,0.0,1,1,52.0,1,0,23.05,1255.1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
4088-yldsu,1,0.0,1,0,55.0,1,1,104.15,5743.05,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
8316-bbqay,0,0.0,0,0,65.0,0,0,59.95,3921.1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0
1166-pqlgg,0,0.0,1,1,72.0,1,0,19.55,1463.45,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
3146-jtqhr,1,0.0,1,0,10.0,1,0,19.6,189.45,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
4291-yzodp,0,0.0,0,1,7.0,1,0,20.05,96.8,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
4395-pzmsn,1,1.0,0,0,5.0,1,1,85.55,408.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
6427-fefig,0,0.0,1,1,24.0,1,0,78.6,1846.65,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0
0017-iudmw,0,0.0,1,1,72.0,1,1,116.8,8456.75,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
8706-hradd,1,0.0,0,0,21.0,0,1,43.55,1011.5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
9955-qopoy,1,0.0,1,0,69.0,0,1,60.8,4263.4,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
4385-zkvnw,1,0.0,1,1,44.0,1,1,54.9,2549.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5446-dkwyw,0,1.0,1,1,61.0,1,1,65.2,3965.05,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
2034-cgrhz,1,1.0,0,0,24.0,1,1,102.95,2496.7,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
5797-apwzc,0,0.0,0,0,1.0,1,0,90.6,90.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3683-qkiue,0,0.0,0,0,6.0,1,1,50.8,288.05,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4228-zgyuw,1,0.0,0,0,4.0,1,1,90.05,368.1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
9031-zvqpt,1,0.0,1,0,72.0,1,1,108.2,7840.6,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2990-iajsv,1,0.0,0,0,72.0,1,0,92.0,6632.75,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
8107-kncim,1,1.0,1,0,14.0,1,1,75.1,1013.35,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9027-yfhqj,1,0.0,0,0,7.0,1,1,25.05,152.95,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
5176-ldkuh,0,0.0,0,0,48.0,1,0,75.15,3772.65,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
4644-obgfz,1,0.0,1,1,55.0,1,0,19.5,1026.35,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
7926-ijoou,1,0.0,0,0,1.0,1,0,19.3,19.3,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
6480-yagiy,1,0.0,0,0,45.0,1,0,112.2,5031.85,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
4029-hpfvy,1,0.0,0,0,3.0,1,1,70.3,220.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7602-dbtou,0,0.0,1,0,71.0,1,0,19.6,1416.5,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
5345-bmkwb,1,0.0,1,0,8.0,1,0,20.25,158.35,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
3519-zkxgg,0,0.0,1,0,3.0,1,1,75.85,256.6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5457-colht,1,0.0,1,1,69.0,1,0,80.65,5542.55,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
6416-tvaih,1,0.0,1,1,1.0,1,1,68.5,68.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5451-yhypw,0,1.0,1,0,72.0,1,1,115.75,8443.7,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
5108-adxwo,1,0.0,0,0,11.0,1,1,73.5,791.75,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7998-wnzem,1,0.0,0,0,71.0,1,0,80.6,5708.2,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
3066-rrjio,0,0.0,0,0,1.0,1,1,69.95,69.95,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4664-njcms,0,0.0,1,0,33.0,0,0,59.55,2016.3,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
0307-bcopk,0,0.0,0,0,16.0,1,0,19.05,326.65,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
7629-wfglw,0,1.0,1,0,56.0,1,0,95.65,5471.75,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
2542-hygiq,0,0.0,0,0,1.0,1,0,19.95,19.95,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
6715-ofdbp,1,0.0,0,0,5.0,1,1,70.05,346.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
5016-lipdw,1,0.0,1,1,57.0,1,0,19.4,1061.6,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
6481-lxpwl,1,0.0,1,1,56.0,0,1,36.1,1971.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
1567-dscic,1,0.0,0,0,8.0,1,1,94.0,773.65,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2150-uwtfy,0,0.0,1,1,22.0,1,0,61.15,1422.05,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6124-acrhj,0,0.0,0,0,1.0,1,0,19.75,19.75,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
9362-mwodr,0,0.0,0,1,40.0,1,1,64.1,2460.35,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
9975-gpkzu,1,0.0,1,1,46.0,1,0,19.75,856.5,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
9625-rzfuk,1,0.0,1,1,63.0,1,0,19.7,1275.85,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
5153-lxkdt,1,0.0,1,1,68.0,1,1,110.2,7467.5,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
5161-ubzxi,1,0.0,1,1,69.0,1,1,106.35,7261.75,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0
1020-jpqow,0,0.0,1,0,56.0,1,0,90.55,5116.6,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
7919-zodzz,0,0.0,1,1,10.0,1,1,65.9,660.05,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1
0565-jupyd,1,0.0,0,0,63.0,1,0,104.5,6590.8,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
6867-acczi,0,0.0,1,1,24.0,0,1,52.5,1208.15,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1
5939-xaixz,0,0.0,0,0,19.0,1,1,56.1,1033.9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9054-fownv,1,0.0,1,1,22.0,1,1,88.75,1885.15,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2683-bpjso,1,0.0,1,0,29.0,1,1,84.45,2467.1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2157-mxbjs,1,0.0,1,0,13.0,1,1,75.3,989.45,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1
8207-vvmyb,0,0.0,1,0,70.0,1,1,26.0,2006.95,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
9732-eqmwy,0,0.0,1,0,49.0,1,0,99.4,5025.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
9360-ahgnl,0,1.0,1,0,43.0,1,1,109.55,4830.25,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1
1087-udsih,0,0.0,0,0,3.0,1,1,19.6,59.75,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
5269-nrgdp,1,0.0,1,1,42.0,1,0,73.15,3088.25,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
6195-melti,1,0.0,0,0,57.0,1,1,54.65,3134.7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
5485-wuywf,1,1.0,0,0,2.0,1,0,66.4,94.55,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2121-jafom,0,0.0,1,0,72.0,1,1,115.55,8312.4,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
8818-dopvl,0,1.0,0,0,46.0,1,1,104.45,4863.85,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
2632-ucgvd,1,1.0,1,0,66.0,1,1,100.05,6871.9,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
5445-pzwgx,1,0.0,0,0,62.0,1,0,102.0,6529.25,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
1227-udmzr,0,0.0,1,0,72.0,1,1,91.15,6637.9,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
5198-hqaen,1,0.0,1,1,35.0,1,1,89.7,3165.6,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
9170-cckou,1,0.0,1,0,17.0,1,0,90.2,1454.15,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2167-fqstq,0,0.0,1,0,72.0,1,1,92.4,6786.1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2819-gweni,0,0.0,1,1,28.0,1,0,19.9,543.0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1043-ycute,1,0.0,1,0,56.0,1,1,25.15,1327.15,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
3814-mlaxc,0,0.0,0,0,31.0,1,1,79.85,2404.15,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3572-uuhrs,1,0.0,0,0,45.0,1,0,18.85,867.3,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
2692-pfytj,0,0.0,0,0,1.0,1,1,25.75,25.75,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1226-udfzr,0,0.0,0,0,2.0,1,1,49.6,114.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5955-epoaz,0,0.0,0,0,6.0,1,1,20.95,109.5,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
6821-jpcdc,0,0.0,1,0,48.0,1,1,97.05,4692.95,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
8815-lmflx,1,0.0,1,1,25.0,1,1,25.4,546.85,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
9135-hswoc,1,0.0,1,1,64.0,1,1,19.7,1274.05,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
8582-krhpj,1,0.0,0,0,50.0,0,1,35.0,1782.4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5811-iwxym,0,0.0,1,1,52.0,1,0,101.25,5301.1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
7044-yaacc,1,1.0,1,0,4.0,1,1,70.2,280.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8189-xrike,0,1.0,0,0,32.0,1,0,90.95,2897.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1506-yjtyt,1,0.0,1,1,45.0,1,0,73.85,3371.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
4123-dvhph,1,0.0,1,0,9.0,1,1,88.05,801.3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6425-yqllo,0,1.0,1,0,66.0,1,1,105.95,6975.25,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
5442-utcvd,1,0.0,0,1,3.0,1,0,91.85,257.05,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2228-bzdee,0,0.0,0,0,54.0,1,0,20.1,1079.45,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
7734-dboai,0,0.0,1,1,1.0,0,0,40.1,40.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2789-czanw,0,0.0,1,1,64.0,1,0,110.3,6997.3,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
2091-rffba,0,1.0,0,0,31.0,1,1,73.9,2217.15,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2114-mgina,0,0.0,0,0,14.0,1,1,89.8,1129.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
7596-lduxp,0,0.0,0,0,12.0,1,1,85.15,979.05,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3740-rlmvt,1,1.0,1,0,67.0,1,1,60.95,4119.4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
4489-snojf,0,0.0,1,1,35.0,1,0,72.25,2568.55,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
2192-ozitf,0,0.0,0,0,45.0,1,0,73.55,3349.1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
5651-cpdnd,1,0.0,0,0,10.0,1,0,46.0,492.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2186-qzeya,0,1.0,0,0,29.0,1,1,58.55,1718.95,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1131-alzwv,0,0.0,0,0,24.0,1,0,24.6,605.25,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
7729-xbtwx,1,0.0,1,1,66.0,1,1,19.75,1344.5,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
9134-wyrvp,1,0.0,0,0,51.0,1,0,86.35,4267.15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3284-svcro,0,0.0,1,0,45.0,1,0,25.5,1121.05,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
9732-ouyrn,0,0.0,1,0,49.0,1,0,19.0,918.7,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0559-ckhus,0,0.0,1,0,29.0,1,1,19.55,521.8,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
2931-svltv,1,0.0,1,1,40.0,1,1,110.1,4469.1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
6899-ppeea,0,1.0,0,0,37.0,1,1,96.55,3580.3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
7504-uwhnb,1,0.0,0,0,25.0,1,0,69.75,1729.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2582-fffzr,0,0.0,0,0,22.0,0,1,50.6,1073.3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
8908-nmqtx,1,0.0,0,0,72.0,0,1,65.6,4566.5,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2187-lzgpl,0,0.0,0,0,7.0,0,1,40.1,293.3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1431-aidjq,1,0.0,1,1,33.0,1,0,82.1,2603.1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
6288-lbear,0,0.0,0,0,23.0,1,1,79.1,1783.75,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4597-nucqv,1,1.0,0,0,24.0,1,1,101.25,2440.15,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
9019-qvlzd,0,0.0,0,0,1.0,1,0,79.55,79.55,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8413-ynhnv,1,0.0,0,0,69.0,1,0,90.65,6322.1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
5808-totxo,0,0.0,0,1,3.0,1,1,20.55,57.4,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
4369-nyscf,1,0.0,0,0,56.0,1,1,75.75,4284.65,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
6333-ydvlt,1,0.0,0,0,65.0,1,1,110.0,7138.65,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
5324-ktgcg,1,0.0,1,0,71.0,1,0,20.85,1539.75,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
5599-hvltw,0,1.0,0,0,14.0,1,1,80.35,1058.1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7394-lwlyn,0,0.0,0,0,2.0,1,1,70.15,123.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3707-lrwzd,0,0.0,0,0,32.0,1,0,84.05,2781.85,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
6873-udnld,1,0.0,0,0,40.0,1,0,67.45,2731.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2700-lueva,1,0.0,0,0,1.0,1,0,20.75,20.75,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1455-esiqh,1,0.0,0,0,1.0,1,1,89.1,89.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0958-yhxgp,0,0.0,0,0,7.0,1,1,69.9,497.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1101-sswag,0,0.0,1,0,15.0,1,1,51.1,711.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2979-sxese,0,0.0,1,1,17.0,1,0,94.4,1607.2,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
4013-tldhq,1,0.0,0,0,19.0,1,1,78.25,1490.95,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
5743-khmna,1,0.0,0,0,71.0,1,0,25.55,1898.1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
4194-fjarj,0,0.0,1,1,54.0,1,0,60.0,3273.95,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5325-uwtwj,1,0.0,1,0,31.0,1,1,90.55,2929.75,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
3969-gyxel,0,0.0,0,0,11.0,1,0,76.4,838.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9208-olgaq,0,1.0,0,0,18.0,1,1,84.95,1443.65,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
3244-cqphu,0,1.0,0,0,72.0,1,1,110.1,7746.7,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
2674-mlxmn,0,1.0,0,0,71.0,1,1,99.65,6951.15,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
9708-hpxwz,1,1.0,0,0,5.0,0,0,45.4,214.75,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
6992-tknyo,1,0.0,1,0,38.0,1,0,69.0,2669.45,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0
4468-ydovk,1,0.0,0,1,5.0,1,1,48.65,235.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3754-dxmrt,1,1.0,0,0,2.0,1,1,44.15,92.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5792-jalqc,0,1.0,0,0,52.0,1,0,59.85,3103.25,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7130-vtewq,0,1.0,0,0,8.0,1,1,75.75,606.25,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2200-dsaal,0,0.0,0,0,68.0,1,1,80.65,5330.2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
4302-zyfel,1,0.0,1,1,69.0,1,1,20.55,1403.1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
9351-lzygf,0,0.0,1,0,42.0,1,1,66.4,2727.8,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
4366-ctouz,0,0.0,0,0,50.0,1,1,100.2,5038.45,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
6121-vznqb,0,0.0,0,0,1.0,1,1,19.1,19.1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
7903-cmpey,1,1.0,1,0,1.0,1,1,80.3,80.3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1518-omdik,1,0.0,1,0,33.0,1,1,44.55,1462.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6671-ngwon,0,0.0,0,0,7.0,1,0,20.35,150.6,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
