gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,Churn,MultipleLines_no phone service,MultipleLines_yes,InternetService_fiber optic,InternetService_no,OnlineSecurity_no internet service,OnlineSecurity_yes,OnlineBackup_no internet service,OnlineBackup_yes,DeviceProtection_no internet service,DeviceProtection_yes,TechSupport_no internet service,TechSupport_yes,StreamingTV_no internet service,StreamingTV_yes,StreamingMovies_no internet service,StreamingMovies_yes,Contract_one year,Contract_two year,PaymentMethod_credit card (automatic),PaymentMethod_electronic check,PaymentMethod_mailed check
1,0,1,0,1.0436113296917173,0,1,-0.6567571068419419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
1,1,1,0,-0.6256603307032392,1,0,0.556247342848174,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0.7586137291364808,1,0,-1.3048005799640587,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,1,1,1.6136065308021903,0,0,-0.5271484122175186,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
1,0,1,0,0.7993276720729432,1,0,0.642653139264456,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,-0.2185209013386157,1,1,-1.500875271831776,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,-1.1956555318137123,1,0,-1.4875820723831172,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,0,1.2878949873104915,1,1,0.5496007431238445,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1
0,0,1,0,0.5143300715177067,1,1,1.0115394239647382,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0
1,1,1,0,-1.1956555318137123,0,1,-0.9408992450570238,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,0,1.572892587865728,1,1,0.6160667403671385,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,1,0,0,-1.277083417686637,0,0,-1.3197554293437999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,1.0436113296917173,1,0,-1.4776121727966232,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,1,1,0.06647669921662078,1,1,0.8337428813389264,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,-0.9920858171314004,1,1,-0.49557706352695385,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,-0.7070882165761639,1,0,-1.4942286721074467,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,1,1.3693228731834162,0,0,-0.3360586701430483,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
1,1,0,0,-0.829230045385551,0,1,-1.1768535352707177,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,1.0436113296917173,1,1,-1.5158301212115173,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,1,1,-1.1956555318137123,1,0,-1.5174917711425995,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,1,1,0,0.432902185644782,0,0,-0.30614897138356606,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,-0.9513718741949381,1,0,0.5246759941576092,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.1956555318137123,1,0,-1.4792738227277056,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,1,1,-0.4220906160209275,1,1,0.15745135938840987,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
1,0,1,0,0.31076035683539494,1,1,1.3704558090785257,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
0,0,0,0,1.4507507590563409,1,0,-1.3048005799640587,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,1,0,0.8807555579458679,1,1,1.3139597114217259,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,0.7178997862000185,1,1,0.49310464546704447,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
1,0,0,0,-1.277083417686637,1,1,-0.3161188709700601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,0,1.6136065308021903,1,0,0.7739234838199618,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,0,1,0.31076035683539494,1,1,-1.4742888729344585,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,1,1,1.6136065308021903,1,1,1.7559585930896309,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,0,0,-1.0735137030043251,1,0,-1.4875820723831172,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-1.1142276459407876,1,1,-1.4992136219006937,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,0,1,0,0.6364719003270938,1,1,0.19234600794113912,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
0,0,0,0,-1.277083417686637,1,1,0.9666748758255144,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,1.2878949873104915,1,0,0.034489264488315824,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
0,0,0,0,-0.6256603307032392,1,0,-1.485920422452035,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1,0,1,0,0.31076035683539494,1,1,0.5063978449157035,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,0.3514742997718573,0,0,-0.9757938936097533,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,1,0,0,0.7586137291364808,1,1,0.49310464546704447,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,0.3514742997718573,1,1,0.5147060945711153,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,-1.277083417686637,1,0,-0.47563726435396564,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-1.2363694747501746,1,1,-1.472627223003376,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,1.4507507590563409,1,0,0.49310464546704447,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0,1,1,-0.3406627301480028,1,0,-1.3313869788613761,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,1,0,1.5321786449292656,1,0,0.41666874863725645,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0
1,0,0,0,-1.1956555318137123,0,1,-1.1635603358220588,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.2363694747501746,1,0,-0.6600804067041067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,-1.1956555318137123,0,0,-1.1618986858909766,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,-1.032799760067863,1,1,0.32860130228989215,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
0,0,0,0,-0.7885161024490887,1,1,0.23887220601144513,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-1.032799760067863,1,0,-1.462657323416882,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,1,-0.829230045385551,1,1,-0.2812242224173308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,1,0.8400416150094056,1,1,1.3455310601122905,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
0,0,0,0,-0.829230045385551,1,1,0.9783064253430912,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,1,1,1.2471810443740292,1,0,-1.5025369217628586,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,-0.7070882165761639,1,0,0.6542846887820328,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1,0,1,1,0.1479045850895455,1,0,-0.3692916687646953,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,-1.1549415888772498,0,1,-1.158575386028812,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,-0.3406627301480028,1,0,-1.4975519719696113,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,1.1657531585011045,0,0,-0.6999600050500829,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
1,0,0,0,-0.6663742736397016,1,0,-0.3144572210389778,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,1.328608930246954,1,1,-1.4925670221763643,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,1,1,-0.2592348442750781,1,0,-1.4992136219006937,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,0,0,-0.6663742736397016,1,1,-0.5088702629756127,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,1,0,0.8807555579458679,1,0,1.3887339583204314,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
1,0,0,0,-1.277083417686637,1,0,-1.4842587725209524,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,1,-1.1142276459407876,1,0,-1.472627223003376,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,-0.5442324448303145,0,1,-0.832891999536671,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-0.9106579312584757,1,1,-0.34104361993629534,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,-0.38137667308446516,1,0,0.632683239677962,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.1956555318137123,1,0,-0.3194421708322248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,1.6136065308021903,1,1,1.5565606013597488,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,1,1,0,-0.9106579312584757,1,1,0.7273972857496563,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,1,-0.9106579312584757,1,1,-0.30614897138356606,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,-0.8699439883220134,1,1,-1.4693039231412115,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,1,0,0,0.18861852802600784,1,1,1.3953805580447611,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,1,1,-0.6256603307032392,1,1,-0.08847283041177798,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,0,1,1,0.1479045850895455,1,1,1.3206063111460553,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1,1,0,0,-0.6256603307032392,1,1,1.2308772148676081,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,1,1,1,1.3693228731834162,1,1,1.523327602738102,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0
1,0,1,1,1.1657531585011045,1,0,0.6692395381617741,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
1,0,0,0,-0.4220906160209275,1,1,0.9450734267214441,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,-1.277083417686637,0,1,-1.3413568784478704,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.0735137030043251,1,0,0.19234600794113912,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,-0.05566512959276629,1,1,0.45488669705215073,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,1,1,1.4507507590563409,1,1,0.6725628380239386,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,1,1,0.06647669921662078,1,0,0.7539836846469739,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,1,1,0.7993276720729432,1,0,0.6991492369212561,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0,0,0,1,-0.9106579312584757,1,1,0.8752841296159851,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1,0,1,1,-0.137093015465691,1,1,0.19899260766546864,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1.6136065308021903,1,0,-1.4842587725209524,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,1,1,0.5957579573906314,1,0,-1.485920422452035,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0,1,1,-0.3406627301480028,1,0,0.3335862520831389,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
1,0,0,0,1.328608930246954,1,0,-1.3280636789992117,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0,0,0,-1.1549415888772498,1,1,1.1993058661770435,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1,1,1,0,-0.829230045385551,1,1,1.215922365487867,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-1.277083417686637,1,1,0.5628939425725035,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0.02576275628015843,1,0,0.11591011111135109,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.06647669921662078,1,1,1.3405461103190432,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,1,0,-0.7478021595126263,1,0,-1.4742888729344585,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,-1.1549415888772498,1,1,0.47814979608730374,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,1,-0.7885161024490887,1,0,-1.4875820723831172,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,1,1,1.328608930246954,1,1,0.48645804574271545,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
1,0,1,1,-0.38137667308446516,1,0,-0.2513145236578483,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1,0,1,0,0.9214695008823303,1,0,-0.2047883255875425,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
1,0,1,0,0.6771858432635561,1,1,0.9982462245160791,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
1,0,1,0,1.125039215564642,1,0,1.2541403139027612,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
0,0,1,1,1.4914647019928033,1,1,-1.4759505228655407,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1,0,0,0,0.31076035683539494,1,1,0.6692395381617741,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,0,1.4100368161198786,1,1,0.14748145980191585,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
1,1,0,0,0.10719064215308315,1,1,1.0198476736201498,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,1,1,-0.5442324448303145,1,1,1.2026291660392086,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0
0,0,1,1,-0.7885161024490887,1,0,-1.4593340235547172,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,1,0.3514742997718573,1,1,0.7888783331997031,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,-1.1549415888772498,0,0,-0.989087093058412,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,-0.3406627301480028,1,0,-0.3194421708322248,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.1142276459407876,0,1,-0.4590207650431421,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,-1.1142276459407876,1,1,-0.025330133030648704,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,1,-1.277083417686637,1,1,0.14415815993975087,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,1.6136065308021903,1,0,0.513044444640033,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
0,0,0,0,-0.3406627301480028,1,1,-0.5138552127688599,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0.39218824270831965,1,0,0.6509613889198678,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,0,0,-1.1549415888772498,1,0,-1.485920422452035,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,1.4507507590563409,1,1,1.7426653936409724,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
0,0,1,1,0.02576275628015843,1,0,-1.4842587725209524,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,1,0,0,-1.277083417686637,1,1,0.16077465925057438,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-0.05566512959276629,1,1,1.285711662593326,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
0,0,0,0,-1.1549415888772498,1,0,0.4382701977413272,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1.4914647019928033,1,1,1.5017261536340316,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
1,1,0,0,0.2293324709624702,1,0,0.9965845745849969,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,-1.1956555318137123,1,1,0.5063978449157035,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,1,1,0.6364719003270938,1,0,0.4947662953981272,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
0,0,1,0,-0.7070882165761639,1,0,-1.3147704795505526,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,-0.29994878721154045,1,0,-1.490905372245282,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,1,0,0,-1.277083417686637,1,0,0.45488669705215073,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0.6364719003270938,0,1,-0.6634037065662715,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-1.277083417686637,1,0,-1.4776121727966232,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,-1.277083417686637,1,0,-1.5141684712804346,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.18861852802600784,1,0,0.5080594948467857,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1,1,1,0,1.3693228731834162,1,1,1.415320357217749,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,0,1,0,-0.2592348442750781,0,0,-0.5620430607702479,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
1,0,1,0,1.2471810443740292,1,0,0.2006542575965509,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
1,0,0,0,-0.9106579312584757,0,0,-1.1718685854774706,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-1.2363694747501746,1,1,0.19899260766546864,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,1,1,0,-0.5849463877667769,1,1,-0.18817182627671902,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,1,0,1.2878949873104915,1,0,-1.3031389300329763,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,1,0,0,-0.9513718741949381,1,1,0.6542846887820328,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,1,-0.17780695840215335,1,0,-1.4792738227277056,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-1.277083417686637,1,0,0.35851100104937417,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.1549415888772498,1,1,0.6941642871280093,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,1,0,0,0.2293324709624702,1,1,0.17905280849248062,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
1,0,1,0,1.3693228731834162,1,0,1.0148627238269026,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
0,0,0,0,-1.277083417686637,1,1,0.18237610835464513,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,-0.5849463877667769,1,1,-0.48062221414721285,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,0,0,0.7586137291364808,1,1,1.0979452203810203,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,1,1,-1.3177973606230993,1,0,-1.4925670221763643,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,0,0,-1.277083417686637,1,0,-0.613554208633801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,-0.829230045385551,1,0,-1.5091835214871878,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,0,0,0.3514742997718573,1,1,1.3804257086650198,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-0.829230045385551,1,0,-1.321417079274882,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,0,1,1,0.9214695008823303,1,0,-1.4776121727966232,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,-1.032799760067863,1,1,0.3518644013250447,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-0.829230045385551,1,1,0.8187880319591856,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
0,0,1,1,1.4507507590563409,1,0,0.7722618338888796,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,1,0,0,-1.1142276459407876,1,1,0.6110817905738918,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0.6771858432635561,1,0,-0.6966367051879184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0.31076035683539494,0,0,-0.09013448034286047,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0
0,0,0,0,-0.6663742736397016,1,0,-1.4842587725209524,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,0,0,0,-0.9106579312584757,1,1,0.31198480297906866,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,1.6136065308021903,1,1,1.215922365487867,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
0,1,0,0,-1.2363694747501746,1,1,0.6409914893333738,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,1,-0.38137667308446516,1,0,-1.457672373623635,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,1,0,0,1.572892587865728,1,1,1.3671325092163613,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
0,0,1,0,-0.8699439883220134,1,1,1.1544413180378201,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-1.277083417686637,1,1,-0.6850051556703419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-0.6663742736397016,1,1,-0.36098341910928355,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,-1.277083417686637,1,1,0.6875176874036798,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,1,0,-0.829230045385551,1,1,0.6742244879550208,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0.8807555579458679,0,0,-0.6866668056014242,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
0,0,1,0,1.4507507590563409,1,0,0.8453744308565031,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0
0,0,1,1,-1.1549415888772498,1,0,-0.4623440649053069,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
